id;sentencas;documento
95f680d53dc94b628a3dd8d8b9c21c58;['O processo seletivo do programa de monitoria da resolução nº 342 tem qual finalidade?'];O processo seletivo do programa de monitoria da resolução nº 342 tem qual finalidade?
31c389264c4047d4ab507e0c66bd7d89;['O programa de monitoria é recurso para qual finalidade?'];O programa de monitoria é recurso para qual finalidade?
4766de51e4c24dc8aabf4d1627c4c437;['O que deve ser anexado no SigProj?'];O que deve ser anexado no SigProj?
872e64d32e744f18aa888ee46b609ea0;['Onde é feito a inscrição das disciplinas?'];Onde é feito a inscrição das disciplinas?
a3aa89d93a564cee9a8714a6a6f83239;['Qual é a responsabilidade do docente?'];Qual é a responsabilidade do docente?
5d39f42b1de642bdb36db80fad54abfe;['Ao que o docente responsável pelo monitor deve pertencer?'];Ao que o docente responsável pelo monitor deve pertencer?
d0c5d0ad7a47425082d629d606d6ec6c;['Professor voluntário pode requerer monitor para sua disciplina?'];Professor voluntário pode requerer monitor para sua disciplina?
0a13f69658084f50a275eda0ec25305f;['A bolsa será concedida para quem?'];A bolsa será concedida para quem?
7ecd158bfb17404b83aa9761ade8b1f0;['Como foi distribuída as bolsas para cada unidade de administração setorial?'];Como foi distribuída as bolsas para cada unidade de administração setorial?
8392f85c85024a878d983f7692fa98ab;['O que quer dizer Total de Alunos Equivalentes da Graduação?'];O que quer dizer Total de Alunos Equivalentes da Graduação?
176857b1371c4ccc9bdb6564307dc9b1;['Qual é o valor da bolsa de monitoria?'];Qual é o valor da bolsa de monitoria?
47363a1c068b494f90b1757a77aaef3a;['Quantas bolsas serão concedidas para o edital nº 163?'];Quantas bolsas serão concedidas para o edital nº 163?
5d2cc1449dd34dc497cb38d134de7980;['Quanto é o montante do edital nº 163 para seleção de disciplinas que obterão monitores?'];Quanto é o montante do edital nº 163 para seleção de disciplinas que obterão monitores?
b792cce17f334b5aa378a411d5885a8c;['O processo seletivo dos monitores será feita por quem?'];O processo seletivo dos monitores será feita por quem?
f2a7da42723d4d3397ca7155f216a200;['O que cabe ao presidente da Comissão do Processo Seletivo?'];O que cabe ao presidente da Comissão do Processo Seletivo?
5a381a70387b4d6eb46c515ce2194d35;['Quem encaminha o nome dos membros da Comissão do Processo Seletivo à Diap/CDA/Prograd?'];Quem encaminha o nome dos membros da Comissão do Processo Seletivo à Diap/CDA/Prograd?
ad0858f4e0164263a5d7fa6ccb677161;['O que é monografia?'];O que é monografia?
8173d703a9a74b30a6c371ce19b09cbb;['Qual o principal tipo de texto científico?'];Qual o principal tipo de texto científico?
61298aa94fd54ce8b3812d31a07b1461;['Quantas pessoas geralmente escrevem a monografia?'];Quantas pessoas geralmente escrevem a monografia?
b92d3675c1ba4b828e87a166fe0434f9;['Em que a monografia é usada?'];Em que a monografia é usada?
ea522b49f63d4d7b9e027e3e67359e8e;['O que a monografia visa?'];O que a monografia visa?
39c4c128a2cf4a3ea948786c5388902f;['Qual geralmente é a base de uma monografia?'];Qual geralmente é a base de uma monografia?
a5cafcd0bbbd4c74bb60de2f810db23b;['Qual tipo de estudo é geralmente feito em uma monografia?'];Qual tipo de estudo é geralmente feito em uma monografia?
a86a4e6c3b3049c888af28b651a971e1;['A monografia é construída a partir do quê?'];A monografia é construída a partir do quê?
5e61373f372f4a03ba5fe700d15fbbdc;['O que as inúmeras regras da monografia visam?'];O que as inúmeras regras da monografia visam?
778225ad9bbf4465bc02c22af67402ce;['O que é a monografia segundo o dicionário Aurélio?'];O que é a monografia segundo o dicionário Aurélio?
ca0eb51083484269a40a709e12bd534c;['O que acontece com os alunos que não conseguiram vaga na turma pretendida?'];O que acontece com os alunos que não conseguiram vaga na turma pretendida?
b4079d7b11734c08af93080784ec032f;['O que acontece se houver mais de uma turma ofertada para uma mesma disciplina?'];O que acontece se houver mais de uma turma ofertada para uma mesma disciplina?
1a36740cd52d416a9472e7a56a2a80f2;['Onde pode ser feita a matrícula em disciplinas optativas?'];Onde pode ser feita a matrícula em disciplinas optativas?
bffe78be4a284a2f8b5186d69e8ec290;['Quais as condições para a matrícula em disciplinas obrigatórias?'];Quais as condições para a matrícula em disciplinas obrigatórias?
859b15a179714620906bf10f0b284e95;['Qual a condição para matrícula em disciplinas optativas?'];Qual a condição para matrícula em disciplinas optativas?
54c14026d15344df9c9012207e849705;['Qual o critério de desempate caso o número de inscritos em uma turma seja maior que o de vagas?'];Qual o critério de desempate caso o número de inscritos em uma turma seja maior que o de vagas?
e5fb7004194c4effbe41d3fca32ddff2;['Para quem ocorre a renovação de matrícula?'];Para quem ocorre a renovação de matrícula?
04a544b4eb3244a980f74b5e9056fef7;['Quando a participação do coordenador de curso é indispensável?'];Quando a participação do coordenador de curso é indispensável?
a8b0acbb6f7c46b0a1346613ec913a3c;['Quando ocorre a renovação de matrícula?'];Quando ocorre a renovação de matrícula?
76213c50ab0b47c7b465562ae17ba98c;['Do que consiste a validação de matrículas?'];Do que consiste a validação de matrículas?
eabb52ec638245619b9948ad5c6f370d;['Onde é feita a renovação de matrícula?'];Onde é feita a renovação de matrícula?
6994d0d5f4a04b1da3d646ffb47ca8bf;['A quem deve ser requisitada a inclusão de disciplinas que não constam na estrutura curricular?'];A quem deve ser requisitada a inclusão de disciplinas que não constam na estrutura curricular?
d7f925c95a36489cb71eec33be7ae1ce;['Como pode ser requisitada a inclusão de disciplinas que não estão na estrutura curricular?'];Como pode ser requisitada a inclusão de disciplinas que não estão na estrutura curricular?
847e08490e8746bc877427f6607689b2;['Em que o orientador de curso auxilia os alunos?'];Em que o orientador de curso auxilia os alunos?
1d36e686f4144616a960651b3aa4c1a7;['O que fazer caso o aluno perca o prazo de seleção de disciplinas online?'];O que fazer caso o aluno perca o prazo de seleção de disciplinas online?
4f5e0fca2de74f499a98731c7af28c95;['Qual a condição para incluir disciplinas durante a etapa de ajustes de matrícula?'];Qual a condição para incluir disciplinas durante a etapa de ajustes de matrícula?
1c95c5692f2e49eebd05b1e381adabfa;['Quem orienta e acompanha os alunos no ajuste de matrícula?'];Quem orienta e acompanha os alunos no ajuste de matrícula?
5041b9c96203403baa3d38c2933ec660;['O que o acadêmico deve respeitar na hora de escolher as disciplinas que deseja cursar?'];O que o acadêmico deve respeitar na hora de escolher as disciplinas que deseja cursar?
4ac2a64c1af245c5b712fd7078d25628;['O que o discente deve fazer na seleção de disciplinas on-line?'];O que o discente deve fazer na seleção de disciplinas on-line?
a1cfe1ca367e4408a2dcca04bb27d477;['Onde o aluno deve preencher o formulário eletrônico?'];Onde o aluno deve preencher o formulário eletrônico?
1a27ec91f90f44318309b7640c944804;['Quais disciplinas o acadêmico deve preencher no formulário eletrônico?'];Quais disciplinas o acadêmico deve preencher no formulário eletrônico?
806c7408b59a424e8e086c3cb83ae9eb;['O que a Secretaria Acadêmica proíbe durante a etapa de validação de matrículas?'];O que a Secretaria Acadêmica proíbe durante a etapa de validação de matrículas?
ba930d3c69b445fe95787bee95481a69;['O que acontece caso o acadêmico não renove a matrícula e estiver impedido de trancar?'];O que acontece caso o acadêmico não renove a matrícula e estiver impedido de trancar?
f1146e1e59e648a8b095e7d6d7e39f7f;['O que acontece caso o aluno se ausente da renovação de matrícula?'];O que acontece caso o aluno se ausente da renovação de matrícula?
b381e92a2d304d8b813731261fa00865;['Quem deve identificar e registrar o motivo da ausência de renovação de matrícula sem justificativa?'];Quem deve identificar e registrar o motivo da ausência de renovação de matrícula sem justificativa?
05ad2ad2f058450c86e3e632c032983a;['Como é calculada a carga horária total cursada?'];Como é calculada a carga horária total cursada?
3d51905102774e04846a4f45390ca0e7;['Como é calculado o rendimento acadêmico?'];Como é calculado o rendimento acadêmico?
c648549f960f421fbe4488250e1e84c8;['Onde se encontram as médias de aproveitamento das disciplinas cursadas?'];Onde se encontram as médias de aproveitamento das disciplinas cursadas?
2643b11ce22d46c58508c81342c34979;['Qual a condição para ocorrer a integralização curricular?'];Qual a condição para ocorrer a integralização curricular?
19d2cd028ac144eab7823df198b2896b;['Como é feito o cálculo do posicionamento do discente no curso?'];Como é feito o cálculo do posicionamento do discente no curso?
6fcca91bdfc34f2480f1c8c4e2e52296;['Quando as vagas nas disciplinas alocadas no período de posicionamento do discente não são garantidas?'];Quando as vagas nas disciplinas alocadas no período de posicionamento do discente não são garantidas?
5aab6ed33f0145a48a5b0cf39c6e050f;['Quando o período de posicionamento do discente é definido pelo coordenador de curso?'];Quando o período de posicionamento do discente é definido pelo coordenador de curso?
8d1f001db022467792fef00433efba53;['Quando é iniciado o cálculo do período de posicionamento do discente no curso?'];Quando é iniciado o cálculo do período de posicionamento do discente no curso?
dde0e33203a543c78fdb274a56f18cff;['A atividade universitária possui quantos pilares?'];A atividade universitária possui quantos pilares?
3a52a2716b384ea180d2887fb0885352;['O que é a academia?'];O que é a academia?
fa01831095584ae385148ab4db39ad07;['Onde é realizada a pesquisa acadêmica?'];Onde é realizada a pesquisa acadêmica?
cefca7c5620041f2a475bd7f9060f591;['Por quem é conduzida a pesquisa acadêmica?'];Por quem é conduzida a pesquisa acadêmica?
f9cd0600fa6d45de99d3211a7711f0df;['Qual o objetivo da pesquisa acadêmica?'];Qual o objetivo da pesquisa acadêmica?
9f931f1b0ebd408f804b5cbf4b666b8d;['A quais fases da pesquisa bibliográfica dá suporte?'];A quais fases da pesquisa bibliográfica dá suporte?
0879aab3db4647ea969ba32505e082f5;['O que é a triagem?'];O que é a triagem?
50e786b83d634a91a6d95b4dc1378cea;['Para onde deve ser enviado o material recolhido nas pesquisas?'];Para onde deve ser enviado o material recolhido nas pesquisas?
6ff4a5a3f1bf4e4ba8a99b40e7ff6026;['Para que a triagem pode servir eventualmente?'];Para que a triagem pode servir eventualmente?
ea9b5bada6ce46b9ad8a0956cf0587ac;['Qual a finalidade da triagem em uma pesquisa?'];Qual a finalidade da triagem em uma pesquisa?
7c874ed1b46243b99ac012346cdccd78;['Qual o objetivo da pesquisa bibliográfica?'];Qual o objetivo da pesquisa bibliográfica?
ba9d9804db9c4d158fd696eabb0892a8;['Para que a Ciência usa a pesquisa de campo?'];Para que a Ciência usa a pesquisa de campo?
4d3c0d3bff9c47289b10ead51ee015b7;['Quais áreas de estudo usam frequentemente a pesquisa de campo?'];Quais áreas de estudo usam frequentemente a pesquisa de campo?
4ca810f60aae4ed1b77763c5f4afddca;['Qual a base da análise e interpretação dos dados coletados a partir da observação de fatos e fenômenos exatamente como ocorem realmente?'];Qual a base da análise e interpretação dos dados coletados a partir da observação de fatos e fenômenos exatamente como ocorem realmente?
f7276a966c1e47dc9186d1ede2bd34fd;['Qual o objetivo da análise e interpretação dos dados coletados?'];Qual o objetivo da análise e interpretação dos dados coletados?
a72bc502015f4c5a842cd68558da16c0;['Qual o objetivo da pesquisa de campo para a Ciência?'];Qual o objetivo da pesquisa de campo para a Ciência?
e8413a5836124c9f85fbeec8ac228621;['Como a pesquisa empírica ocorre?'];Como a pesquisa empírica ocorre?
8e0ef2d36bbd4780b1aa4c8fe244099a;['Em qual ambiente a pesquisa empírica é feita?'];Em qual ambiente a pesquisa empírica é feita?
e6c7ec33c55a4f15b610f261aa523e03;['Qual a finalidade da pesquisa empírica?'];Qual a finalidade da pesquisa empírica?
e91c36b57c7b4cfbb156d31e5f00a845;['Quem são os atores da pesquisa empírica?'];Quem são os atores da pesquisa empírica?
3b2c053327af4e1e87be976db5edbddf;['A pesquisa básica faz oposição ao quê?'];A pesquisa básica faz oposição ao quê?
d06aa94f407d4c6f80a96d0530ea3951;['O que significa R & D?'];O que significa R & D?
c33358ec18a546e58d1f32bb61bcb3a1;['Com o que pesquisa laboratorial é confundido?'];Com o que pesquisa laboratorial é confundido?
515b57c3a151421badf3c6e2653b1964;['O que é indispensável para pesquisas laboratoriais?'];O que é indispensável para pesquisas laboratoriais?
1a3a56a53b7846e4b8d0f736b3bd22fb;['Por que aspectos fundamentais do comportamento humano nunca devem ser estudados e/ou reproduzidos no ambiente controlado do laboratório?'];Por que aspectos fundamentais do comportamento humano nunca devem ser estudados e/ou reproduzidos no ambiente controlado do laboratório?
86f5de1911044b0cb9bf484a96b94a8a;['Quais os tipos de instrumento utilizados nas pesquisas experimentais?'];Quais os tipos de instrumento utilizados nas pesquisas experimentais?
cab76ee8908347bc974996d3a3267ab2;['Qual a principal característica da pesquisa de laboratório?'];Qual a principal característica da pesquisa de laboratório?
92f2b7e032764e5f83e6cf3ab6457e1b;['Por onde a pesquisa de campo se inicia?'];Por onde a pesquisa de campo se inicia?
fc89e47921ec463aa66760b1b6fd411d;['Quais as exigências da pesquisa de campo?'];Quais as exigências da pesquisa de campo?
9cd2f02233e44f0884c5b134beb86bf8;['Quais os tipos de abordagem da pesquisa de campo?'];Quais os tipos de abordagem da pesquisa de campo?
8355692a4d1d44c491d52ca12ebb92dc;['Qual o tipo de abordagem que ignora a complexidade da realidade social?'];Qual o tipo de abordagem que ignora a complexidade da realidade social?
83e75266b35e4215b9a8d6b0e9c43cdf;['Quais os meios utilizados pela pesquisa descritiva para melhorar as práticas?'];Quais os meios utilizados pela pesquisa descritiva para melhorar as práticas?
7c86010bb9e041c6aee4fad883970e95;['Qual a finalidade da pesquisa descritiva?'];Qual a finalidade da pesquisa descritiva?
4f734ee48776436a891803da73e5decd;['Qual o interesse do investigador nas pesquisas descritivas?'];Qual o interesse do investigador nas pesquisas descritivas?
98f626a2793b44859d3018dc9d2503d6;['Qual o princípio da pesquisa descritiva?'];Qual o princípio da pesquisa descritiva?
dabbc84d73564f098a7499af6bf7f965;['Qual um órgão brasileiro que realiza pesquisas descritivas?'];Qual um órgão brasileiro que realiza pesquisas descritivas?
0359ed1877ab46c4ba6cc1e3fe3f145b;['O que a pesquisa constrói?'];O que a pesquisa constrói?
c4912b647c384928bfbbf5fdbf1c2069;['O que a pesquisa pode realizar para conhecimentos pré-existentes?'];O que a pesquisa pode realizar para conhecimentos pré-existentes?
f7b46683b3584f8bb78d8a28722d0552;['O que é um pesquisador?'];O que é um pesquisador?
c6304c4b813a4da2bc05a12ad42ee6e8;['Qual a definição de pesquisa como atividade regular?'];Qual a definição de pesquisa como atividade regular?
301716ffcb1548dd8fb9a880732441fb;['Desde quando o POSCOMP passou a ser realizado no Peru?'];Desde quando o POSCOMP passou a ser realizado no Peru?
7f01baa3d55e4791bd0c49876831f794;['O que os Programas de Pós-Graduação utilizam em seu processo seletivo?'];O que os Programas de Pós-Graduação utilizam em seu processo seletivo?
3ec04b3a6bfc4b76abfc56d72abcea12;['Onde o POSCOMP é aplicado?'];Onde o POSCOMP é aplicado?
3d263b97f9ee48b195790dd190d80224;['Qual o objetivo do POSCOMP?'];Qual o objetivo do POSCOMP?
6b1ce394566047649113e678049932ff;['O POSCOMP dispensou a necessidade de quê?'];O POSCOMP dispensou a necessidade de quê?
ba270025fa8a451f9096e27ce277f9b3;['O canditado do POSCOMP pode pleitear vaga em quais programas de pós-graduação?'];O canditado do POSCOMP pode pleitear vaga em quais programas de pós-graduação?
51a17996ba964b46b41cf261d4e866d4;['Onde o candidato do POSCOMP realiza a prova?'];Onde o candidato do POSCOMP realiza a prova?
e71b21864cbc4e6fbc5c1925d5733c51;['Para onde é enviado o resultado da prova do candidato do POSCOMP?'];Para onde é enviado o resultado da prova do candidato do POSCOMP?
2e69c8349d224019a5eeea45d340bc28;['Para que o POSCOMP foi concebido?'];Para que o POSCOMP foi concebido?
ccd2990a0ffd4e488bdf9aca3950b032;['Qual um forte papel cumprido pelo POSCOMP?'];Qual um forte papel cumprido pelo POSCOMP?
6f4eb95dc93f48198347a8d6ed994587;['Como os programas podem, por exemplo, utilizar os resultados dos exames?'];Como os programas podem, por exemplo, utilizar os resultados dos exames?
81efd71e897945349cd21e542e948e95;['De que forma os resultados dos exames devem ser utilizados por cada programa?'];De que forma os resultados dos exames devem ser utilizados por cada programa?
93ce27d562a34db689f1f720fe418526;['Para quem é informado o resultado do exame?'];Para quem é informado o resultado do exame?
4d011b1195ff4c41a3625fd85c9c1500;['Qual a pontuação disponibilizada pela SBC?'];Qual a pontuação disponibilizada pela SBC?
24d6facb6c9444e095df6ca47d7cc8ce;['Ao que os candidatos têm acesso além do resultado?'];Ao que os candidatos têm acesso além do resultado?
5c354067840b4f8aba602f26462c24c9;['Ao que os candidatos têm acesso?'];Ao que os candidatos têm acesso?
6165fa80922a40a6b14d8e7beba5fa8f;['Quais outros critérios para seleção dos canditados que os programas podem utilizar?'];Quais outros critérios para seleção dos canditados que os programas podem utilizar?
696a05c70e62447ab2a7b935d0df1077;['Ao que a realização do exame não está vinculada?'];Ao que a realização do exame não está vinculada?
c56cb5b3936445d2bcbca9060a3203bb;['Não há qualquer interferência de quem nas instruções sobre inscrição e sobre o processo seletivo?'];Não há qualquer interferência de quem nas instruções sobre inscrição e sobre o processo seletivo?
de77e77219814510ba4379f31dc78cf1;['O que o POSCOMP constitui para a seleção de candidatos pelas Instituições de Ensino?'];O que o POSCOMP constitui para a seleção de candidatos pelas Instituições de Ensino?
dccba6edd9b04dab9809689239727b9d;['Onde são disponibilizadas as instruções sobre a inscrição e processo seletivo?'];Onde são disponibilizadas as instruções sobre a inscrição e processo seletivo?
6e8b780ec7a84f0794cc7a961847610a;['Por que foram criados os cursos de pós-graduação profissionais?'];Por que foram criados os cursos de pós-graduação profissionais?
44951654f50c4b05aca2d3b917a9dfd2;['Qual é a utilidade dos cursos de pós-graduação profissionais para a sociedade?'];Qual é a utilidade dos cursos de pós-graduação profissionais para a sociedade?
d4c1625406744464879a6e1c63192c0b;['Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?'];Do que os matemáticos precisavam para descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
cd4563f0032e4a88bb9ebbf7fe2bd181;['Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?'];Qual o problema de Hilbert que fez os matemáticos se debruçarem tentanto descobrir quais problemas matemáticos poderiam ser resolvidos por um método efetivo?
f20ebd2a1baa435e8458af51f6397bea;['Quem listou os maiores desafios no campo da matemática no século XX?'];Quem listou os maiores desafios no campo da matemática no século XX?
5371027ab64e4b81956bb2e22f9fad95;['A teoria da computação é um subcampo de quais áreas?'];A teoria da computação é um subcampo de quais áreas?
4069d145f3c84f7f8dfe1a217153520c;['Como a computação pode ser definida formalmente?'];Como a computação pode ser definida formalmente?
8d7a26515f2447dfbdef47df3c460219;['Qual a finalidade da teoria da computação?'];Qual a finalidade da teoria da computação?
7abb53def6994f3d8318dae0a9727edc;['Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?'];Qual foi a máquina que formalizou o conceito de execução de uma tarefa com passos finitos?
f46396a2565d4f47a0deae6550ce6e24;['O que é especificado pelas gramáticas livres de contexto?'];O que é especificado pelas gramáticas livres de contexto?
8fb2c3e1c3db427cadbf8fc7f2d1534c;['Qual linguagens de programação empregam as expressões regulares?'];Qual linguagens de programação empregam as expressões regulares?
4e2fdda6101c4060b9a791d0da53998f;['Qual um formalismo matematicamente equivalente às expressões regulares?'];Qual um formalismo matematicamente equivalente às expressões regulares?
a9814c246dee46b59b733c3a473b595e;['O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?'];O que a máquina de turing utilizava para operar em um ponto da fita de cada vez?
7a50b2ccd7b9424f87bf312e60fc9a44;['Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?'];Qual modelo computacional propôs a construção de uma máquina universal capaz de operar com uma sequência de instruções?
29f13da0db884441a2e7dc9e34f62d4d;['Qual era o número de mestrados acadêmicos no Brasil em 2017?'];Qual era o número de mestrados acadêmicos no Brasil em 2017?
c083e297f47d488cb9f09b17b9600ab2;['Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?'];Qual um dos modelos de pós-graduação do Brasil que se aproximam com o do norte-americano?
a3dcad13920d404ab70f97e276f900de;['Como o mestrado acadêmico é caracterizado segundo a portaria?'];Como o mestrado acadêmico é caracterizado segundo a portaria?
af6015c7eb864b55a83770490dbbcfbe;['Qual o trabalho acadêmico para obtenção do título de mestre?'];Qual o trabalho acadêmico para obtenção do título de mestre?
587567c5b4964012bf6390b1924f525c;['Quais as opções de faculdades os alunos brasileiros têm?'];Quais as opções de faculdades os alunos brasileiros têm?
afc54549ca74454285cc4f657d0e4483;['Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?'];Qual programa do governo oferece bolsas integrais e parciais através da nota do Enem?
a84b815e987d44d1b3944b3cd01e4d85;['O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?'];O candidato deve ter um vinculo efetivo com quem para se matricular sem passar pelo exame de seleção?
e6bb98d6ba50446abface68b3c63f8a4;['O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?'];O que acontece caso o Aluno Especial não requeira o aproveitamento das duas disciplinas cursadas até a data de matrícula?
96671a8be4ff432598bd8a3e60ddf6e8;['Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?'];Quando ocorrem as inscrições para cursar disciplinas do programa de mestrado sem passar pelo exame de seleção?
8c315266ef62458c9b670c25963cea9b;['Em que ano foi reconhecido o mestrado profissional no Brasil?'];Em que ano foi reconhecido o mestrado profissional no Brasil?
004ecef2d5ed419785ede3b016138f10;['Quando o doutorado passou a admitir a modalidade profissional no Brasil?'];Quando o doutorado passou a admitir a modalidade profissional no Brasil?
b92356e6d47f45bd9b469d042b0ceaa4;['As especializações são submetidas ao quê?'];As especializações são submetidas ao quê?
e4f66bb92f434b8f8defc672ce6a20eb;['O mestrado em administração de negócios é considerado o que no Brasil?'];O mestrado em administração de negócios é considerado o que no Brasil?
44b3b1ece2104a068220005d8b044a2f;['Quem faz a apreciação dos cursos de especialização no Brasil?'];Quem faz a apreciação dos cursos de especialização no Brasil?
cc4c58ec5bc64b6292fe8aa29be846c2;['Ao que o mestrado é voltado?'];Ao que o mestrado é voltado?
e59606c41a424b57992a7da4920dd4b6;['Em qual ano de curso se dá o estágio sanduíche?'];Em qual ano de curso se dá o estágio sanduíche?
f1866ef29f9a4b2bb069b897168cc3ea;['O que o doutorando defende?'];O que o doutorando defende?
7658ba14567e49d6ac1142cb1e5bddd0;['Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?'];Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
559dc36ec1b448e1922a84a7bd14cb27;['Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?'];Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
309faa01a9c34e8f90146a1a8cc9044e;['A quem é destinado a pós-graduação?'];A quem é destinado a pós-graduação?
cb1633add6c14677ad3cebec9e0f1f99;['Quais os tipos de cursos de pós-graduação?'];Quais os tipos de cursos de pós-graduação?
46964308a2554d7dad82410b20c244bc;['O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?'];O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
ed4607ffd65e4fd0a9d2d7cf5f2ec66b;['O que é esperado do aluno finalizante do curso de mestrado?'];O que é esperado do aluno finalizante do curso de mestrado?
ef47dc0bc36f4d66b78490ff5b86d680;['Qual a finalidade do mestrado?'];Qual a finalidade do mestrado?
f3f3352734f54cbea1a518af8cb39e67;['Qual a principal característica do trabalho autônomo?'];Qual a principal característica do trabalho autônomo?
296b8d94701a4d8f8958ed6338a275bb;['Que tipo de trabalho é desenvolvido nos cursos de mestrado?'];Que tipo de trabalho é desenvolvido nos cursos de mestrado?
445387abf59e43cbbf3b58f7a224c6c0;['O tempo além das 360 horas da especialização é destinado para o quê?'];O tempo além das 360 horas da especialização é destinado para o quê?
7994bd1e979c4d3dab089cb99a79aa51;['Qual nível dos cursos de pós-graduação são regulados pela resolução CNE/CES nº 1?'];Qual nível dos cursos de pós-graduação são regulados pela resolução CNE/CES nº 1?
f2ccd205ac284d239c3da37353f84196;['Os modelos propostos são equivalentes ao quê?'];Os modelos propostos são equivalentes ao quê?
fe050a7c0ff4410aa43a1b656a70f58f;['Qual teoria investiga as questões relativas à possibilidade de realizar certos tipos de computação em determinados tipos de máquina?'];Qual teoria investiga as questões relativas à possibilidade de realizar certos tipos de computação em determinados tipos de máquina?
613e0c24519949ca9884538c4b4c1a58;['Ao que são direcionados os cursos lato sensu?'];Ao que são direcionados os cursos lato sensu?
be22f36f1b6d487eb3aca3debae7717b;['Onde os cursos designados como MBA são equiparáveis aos mestrados?'];Onde os cursos designados como MBA são equiparáveis aos mestrados?
4b489230c3a14a8f826666bdd803dcf3;['Quais são os graduados no nível superior?'];Quais são os graduados no nível superior?
69c6acf4d43e4af999464b87b3cf19e2;['Qual a carga horária máxima dos cursos de aperfeiçoamento lato sensu?'];Qual a carga horária máxima dos cursos de aperfeiçoamento lato sensu?
c843ce5345d940ce99f92eac2f25b095;['Ao que são ligados os cursos stricto sensu?'];Ao que são ligados os cursos stricto sensu?
babdeb909aa1416392d7df7128d692b2;['O doutorado possui duração média de quatro anos para a realização de quê?'];O doutorado possui duração média de quatro anos para a realização de quê?
f0da62e14d584bb69061ceb644c2a906;['Qual a duração média de um doutorado?'];Qual a duração média de um doutorado?
bd1eed09be974557ad39a40f126818eb;['O que é necessário para que um indivíduo se qualifique para obter a habilitação de professor nos países europeus?'];O que é necessário para que um indivíduo se qualifique para obter a habilitação de professor nos países europeus?
37ad9583e16142979c5b7a64cd22f0b9;['Qual a exigência para a promoção ao nível de professor na Alemanha?'];Qual a exigência para a promoção ao nível de professor na Alemanha?
aff9dd9296f140dc84c79164162708aa;['Junior professor é equivalente ao que nos EUA?'];Junior professor é equivalente ao que nos EUA?
e1e9416fd7734b82b642481bcd907604;['Pelo que passam os membros do corpo docente antes de serem designados Maître de conférences?'];Pelo que passam os membros do corpo docente antes de serem designados Maître de conférences?
546ef44da19c4bdc96a95a1cee34ffb5;['Pelo que é responsável o ministério da educação em Portugal?'];Pelo que é responsável o ministério da educação em Portugal?
3a8929f89eaa40be8ff04c233a72bcd2;['Quais são os níveis educacionais?'];Quais são os níveis educacionais?
a35303d6844a4a58adc576f87c7ecb04;['Qual a maior federação sindical docente de Portugal?'];Qual a maior federação sindical docente de Portugal?
3151b57e4dd64e98adeedbd85136b3a7;['Quem é profissional que ministra aulas ou cursos em todos os níveis educacionais no Brasil?'];Quem é profissional que ministra aulas ou cursos em todos os níveis educacionais no Brasil?
76e17beb97654e26a623cc62f2280020;['Como é chamado o iniciante na carreira acadêmica nas universidades britânicas?'];Como é chamado o iniciante na carreira acadêmica nas universidades britânicas?
0a8d5e4e3f344923ab95e82faa063a9b;['Lecturers são equivalentes ao que nos EUA?'];Lecturers são equivalentes ao que nos EUA?
4a9d7e7b04f0430b9f82cef937ae6e61;['O que os professors no Reino Unido geralmente são?'];O que os professors no Reino Unido geralmente são?
3703afc77ee14203bd1103c86f3eb5c4;['A quem é reservado o título de professor no Estados Unidos?'];A quem é reservado o título de professor no Estados Unidos?
1567f487837a46728d0830c6fb8ff3a5;['Como são chamados os professores de ensino fundamental ou médio nos EUA?'];Como são chamados os professores de ensino fundamental ou médio nos EUA?
226f64c3590b4ca887b5b09b531c2314;['Onde uma pessoa deve ministrar aula para ser considerada professor nos Estados Unidos?'];Onde uma pessoa deve ministrar aula para ser considerada professor nos Estados Unidos?
7d0d7b4112a4413ebee5339414c75a8f;['Qual a principal atividade dos professores nos EUA?'];Qual a principal atividade dos professores nos EUA?
68898ac149b74a7b9326abafa0b7c9ab;['Qual o grau acadêmico exigido para o ingresso na carreira de professor?'];Qual o grau acadêmico exigido para o ingresso na carreira de professor?
78cf0019f6614ebbad16b127e8abeffb;['Qual professores possuem uma cátedra pessoal?'];Qual professores possuem uma cátedra pessoal?
