id;sentencas;documento;respondivel
572665dff1498d1400e8de47;['What is compromised of many levels of codified and uncodified forms of law?'];What is compromised of many levels of codified and uncodified forms of law?;1
5ad4140b604f3c001a400283;['Which political party does Alaska generally not support?'];Which political party does Alaska generally not support?;0
5ace7ee632bba1001ae4a82d;['What hair-like extensions do chetoblasts eat?'];What hair-like extensions do chetoblasts eat?;0
5a7a14ce17ab25001a8a0304;['How much has Slovak changed from the past until now?'];How much has Slovak changed from the past until now?;0
5728253a2ca10214002d9ef8;"[""Where does CES sponsor BYU's sister schools?""]";Where does CES sponsor BYU's sister schools?;1
572f87a704bcaa1900d76a4f;['What is the literacy rate of Hyderabad?'];What is the literacy rate of Hyderabad?;1
57258041cc50291900b28543;['How long was Lord Sailsbury Prime Minister?'];How long was Lord Sailsbury Prime Minister?;1
573392424776f41900660d83;"[""How was Whitehead's theory of gravitation received?""]";How was Whitehead's theory of gravitation received?;1
5a6fe1888abb0b001a675ffb;['When did the Anabaptists split?'];When did the Anabaptists split?;0
570800b19e06ca38007e94ec;['What great separation came to be from a dispute over the succession to Muhammad?'];What great separation came to be from a dispute over the succession to Muhammad?;1
571aa2cb4faf5e1900b8ab77;['In what year was the Dome of the Rock finished?'];In what year was the Dome of the Rock finished?;1
5a4c3f987a6c4c001a2bbbc4;['What type of high is strongest in the summer?'];What type of high is strongest in the summer?;0
572a9c79111d821400f38c3e;['How many Revolutionary War battles were fought around Philadelphia?'];How many Revolutionary War battles were fought around Philadelphia?;1
5a5fe5d0eae51e001ab14cfb;['Because of the Universal Studios agreement, which Big Hero 6 characters are off limits for Disney?'];Because of the Universal Studios agreement, which Big Hero 6 characters are off limits for Disney?;0
56e78fe637bdd419002c4144;['When did Qing troops regain Nanjing?'];When did Qing troops regain Nanjing?;1
572b764d111d821400f38ea8;"['What does Hegel mean by ""object""?']";"What does Hegel mean by ""object""?";1
56f7e518aef2371900625c4e;['What gave them a sense of solidarity?'];What gave them a sense of solidarity?;1
5ad2bec5d7d075001a42a0cc;['What did the one-drop rule define as white?'];What did the one-drop rule define as white?;0
5a3e7371378766001a0025ca;['Which mountain is seperated from the rest of the range by a valley?'];Which mountain is seperated from the rest of the range by a valley?;0
5728c4ee3acd2414000dfdfc;['What is the average rainfall of the Sahara?'];What is the average rainfall of the Sahara?;1
5aceb26d32bba1001ae4b099;['What was he known as soon after he was born?'];What was he known as soon after he was born?;0
5735d85d012e2f140011a0b9;['Species hunted are referred to as what?'];Species hunted are referred to as what?;1
5ad168ad645df0001a2d1a12;"[""What advantage doesn't a coreless rotor have over traditional variants?""]";What advantage doesn't a coreless rotor have over traditional variants?;0
56bfaa11a10cfb1400551219;['Where was Beyonce when she became pregnant?'];Where was Beyonce when she became pregnant?;1
57278177708984140094df72;['What was the name of the Spanish man that met the people in Joara?'];What was the name of the Spanish man that met the people in Joara?;1
57270596708984140094d898;['Other than malnutrition and a spread of disease, what is an example of a health problem that arose due to environmental depletion?'];Other than malnutrition and a spread of disease, what is an example of a health problem that arose due to environmental depletion?;1
56daf04ae7c41114004b4b47;['How many judges were originally intended for the show?'];How many judges were originally intended for the show?;1
572641f389a1e219009ac61c;['War between Russia and the Ottomans began in what year?'];War between Russia and the Ottomans began in what year?;1
572f7d6f04bcaa1900d76a1d;['What is generally the hottest month in Hyderabad?'];What is generally the hottest month in Hyderabad?;1
570ad9b56d058f190018312e;['What does the Duchy administer within the County Palatine?'];What does the Duchy administer within the County Palatine?;1
572823f82ca10214002d9ec6;['What groups can be combined to describe every group?'];What groups can be combined to describe every group?;1
5706983475f01819005e7c25;['What is the literacy rate of New Delhi according to the 2011 census?'];What is the literacy rate of New Delhi according to the 2011 census?;1
5ad11ad3645df0001a2d0d93;['How many nuclear warheads can be made with 450 metric tons of highly enriched weapons grade uranium?'];How many nuclear warheads can be made with 450 metric tons of highly enriched weapons grade uranium?;0
5a6a5cb9a9e0c9001a4e9da6;['Who fulfilled his promised at the 1966 election?'];Who fulfilled his promised at the 1966 election?;0
572a398baf94a219006aa8d2;['In terms of requirement what sort of service would one needs to fulfilled in order to apply?'];In terms of requirement what sort of service would one needs to fulfilled in order to apply?;1
5726b0125951b619008f7a79;"[""What information did Hutchinson's model provide?""]";What information did Hutchinson's model provide?;1
56e0d5d6231d4119001ac41d;['The layout engine, rendering engine, user interface and other things are components that offer different what of web browsers?'];The layout engine, rendering engine, user interface and other things are components that offer different what of web browsers?;1
57270e2b708984140094d90f;['What amount of energy must a capacitor contain in order to be generally considered dangerous?'];What amount of energy must a capacitor contain in order to be generally considered dangerous?;1
570c8d7cb3d812140066d21d;['When were the blue and red colors worn for a game by Barcelona?'];When were the blue and red colors worn for a game by Barcelona?;1
5735d259012e2f140011a09d;['In what US state did Kathmandu first establish an international relationship?'];In what US state did Kathmandu first establish an international relationship?;1
572693eaf1498d1400e8e45a;['The Swiss has viewed themselves as their own country since what year?'];The Swiss has viewed themselves as their own country since what year?;1
56f7e9f4a6d7ea1400e172af;"[""What on behalf of a state cannot invalidate that state's consent to a treaty?""]";What on behalf of a state cannot invalidate that state's consent to a treaty?;1
572835953acd2414000df703;['How did they manage the tensions in the present of Spanish Transition to democracy?'];How did they manage the tensions in the present of Spanish Transition to democracy?;1
572eeb54c246551400ce47a9;['How do freight elevators differ from passenger elevators?'];How do freight elevators differ from passenger elevators?;1
5a6b1877a9e0c9001a4e9edc;['What does the patent offices require before they accept applications for employment?'];What does the patent offices require before they accept applications for employment?;0
5acea23e32bba1001ae4ae26;['What is another way Jewish cultural expressions stayed the same in each community?'];What is another way Jewish cultural expressions stayed the same in each community?;0
570b70e66b8089140040f962;['What genre was an influence on extreme metal in the 1980s?'];What genre was an influence on extreme metal in the 1980s?;1
570d9cecdf2f5219002ed042;['Who can command any brigade?'];Who can command any brigade?;1
572a813cbe1ee31400cb8051;"[""What is Miami's largest newspaper written in Spanish?""]";What is Miami's largest newspaper written in Spanish?;1
5727c293ff5b5019007d9487;['What legendary team did the NBA sometimes formerly play against?'];What legendary team did the NBA sometimes formerly play against?;1
572970c11d04691400779464;['Who established the amount of prime numbers in existence?'];Who established the amount of prime numbers in existence?;1
5a864535b4e223001a8e7520;['The ja or a indicated the pronunciation of a reduced what?'];The ja or a indicated the pronunciation of a reduced what?;0
5a8263fae60761001a2eb233;['What month and year saw the introduction of True Grit?'];What month and year saw the introduction of True Grit?;0
571a076110f8ca1400304ee1;['What type of industry thrives in Settle?'];What type of industry thrives in Settle?;1
57311e12a5e9cc1400cdbc39;['What part of a battle line are the precision strike aircraft of the USAF deployed?'];What part of a battle line are the precision strike aircraft of the USAF deployed?;1
5acd317907355d001abf38b7;['Who did not want their future to be fused with Estonians?'];Who did not want their future to be fused with Estonians?;0
5a4ea0c0755ab9001a10f54f;['What is increasing based on the use of VOR?'];What is increasing based on the use of VOR?;0
5ad4956cba00c4001a268c94;['How many pop up stores did Microsoft set up to help promote Windows 9?'];How many pop up stores did Microsoft set up to help promote Windows 9?;0
57265007dd62a815002e8146;['When did Napoleon begin religious schooling in Autun?'];When did Napoleon begin religious schooling in Autun?;1
572a8568f75d5e190021fb42;['Along with Orlando, what city would have been connected to Miami via Florida High Speed Rail?'];Along with Orlando, what city would have been connected to Miami via Florida High Speed Rail?;1
56e1aba0e3433e1400423094;['What is the term for a mathematical model that theoretically represents a general computing machine?'];What is the term for a mathematical model that theoretically represents a general computing machine?;1
570e39f50dc6ce1900204eaf;['When did Emperor Yohannes II die?'];When did Emperor Yohannes II die?;1
5acebb1632bba1001ae4b208;"[""Who rejected the concept of the 'new' police?""]";Who rejected the concept of the 'new' police?;0
5a07ff1a3fc87400182070f5;['What is it called when visible layers differ from the reflectogram?'];What is it called when visible layers differ from the reflectogram?;0
572635e3271a42140099d78a;['How can a champion lose a championship?'];How can a champion lose a championship?;1
5ace948332bba1001ae4aad4;['What are the schools in Hawaii and Salt Lake City known as?'];What are the schools in Hawaii and Salt Lake City known as?;0
5726200038643c19005ad056;['In what year did the corporation sell the majority of its Australian assets?'];In what year did the corporation sell the majority of its Australian assets?;1
5727d1c94b864d1900163de0;['What is one way that the Dominican Order differentiates itself from other religious orders?'];What is one way that the Dominican Order differentiates itself from other religious orders?;1
572ff56304bcaa1900d76f2f;['How much of the Rhine flow does Ijssel carry?'];How much of the Rhine flow does Ijssel carry?;1
570b9002ec8fbc190045ba81;['How will the infrared image of an object with a higher emissivity appear in relation to one with lower emissivity?'];How will the infrared image of an object with a higher emissivity appear in relation to one with lower emissivity?;1
5731d2a9e99e3014001e6300;['How much oil is Egypt producing in a day?'];How much oil is Egypt producing in a day?;1
5acfc11177cf76001a685cdb;['what can the prime minister force in order to oust the government in France?'];what can the prime minister force in order to oust the government in France?;0
5731b510e99e3014001e61f4;['When did the U.S. Supreme Court rule clauses forbidding people from holding public office based on their religion was unenforceable?'];When did the U.S. Supreme Court rule clauses forbidding people from holding public office based on their religion was unenforceable?;1
5706d9820eeca41400aa0e85;['What are other forms of studying migration?'];What are other forms of studying migration?;1
5a7e53d870df9f001a875742;['How old was Pallas when he died?'];How old was Pallas when he died?;0
56ce726faab44d1400b88793;['How many versions of the iPod currently exist?'];How many versions of the iPod currently exist?;1
5ad2b1e1d7d075001a429f6c;['What populations occupied the foreign territory between the modern Baden and Württemberg?'];What populations occupied the foreign territory between the modern Baden and Württemberg?;0
572f9e5504bcaa1900d76aeb;['What is the common name for shapes and forms of bacteria?'];What is the common name for shapes and forms of bacteria?;1
5727e65a3acd2414000def44;['What did the sisters do instead of apostolic work?'];What did the sisters do instead of apostolic work?;1
5ad22a32d7d075001a4285c0;['Who was one of the members of the tribunal?'];Who was one of the members of the tribunal?;0
5ad2932ad7d075001a429ade;['What label did Mike Wilson start in 1989?'];What label did Mike Wilson start in 1989?;0
5ad04de377cf76001a686fa7;['What is the busiest container port in the United States?'];What is the busiest container port in the United States?;0
5ad41ed9604f3c001a400668;['What is the present day system being used by Texas for representation?'];What is the present day system being used by Texas for representation?;0
5a4fe902af0d07001ae8cc7c;['What is neutrophils the result of?'];What is neutrophils the result of?;0
5a39f00e2f14dd001ac72661;['From what period did the first insects come from?'];From what period did the first insects come from?;0
572691ff708984140094ca78;['What Myanmar import from other countries that has been of major importance?'];What Myanmar import from other countries that has been of major importance?;1
5a8dcc61df8bba001a0f9c4b;"['Where was the ""Water Boiler"" worked on without Feynman?']";"Where was the ""Water Boiler"" worked on without Feynman?";0
56f8f9f49e9bad19000a079d;['In whose works were the great whites appearing?'];In whose works were the great whites appearing?;1
56e7621400c9c71400d77068;['What ISO sizing system does Europe use?'];What ISO sizing system does Europe use?;1
57292a1e1d046914007790fe;['When are the oldest beads thought to have been made?'];When are the oldest beads thought to have been made?;1
5a3bfa41cc5d22001a521c96;['How much unemployment was there throughout the Reich?'];How much unemployment was there throughout the Reich?;0
56cff757234ae51400d9c19a;['How many hotel rooms are located in NYC as of the end of 2014?'];How many hotel rooms are located in NYC as of the end of 2014?;1
5a8639c1b4e223001a8e74ee;['What percentage of websites in Tajikistan use English?'];What percentage of websites in Tajikistan use English?;0
5a8460077cf838001a46a7a8;['When are economic factors considered?'];When are economic factors considered?;0
5a5166c4ce860b001aa3fd8b;['What principles does the basic law suggest that Germany is not required to conform to?'];What principles does the basic law suggest that Germany is not required to conform to?;0
570d98dddf2f5219002ed006;['What was placed on the blockhouses by the Germans?'];What was placed on the blockhouses by the Germans?;1
57269446dd62a815002e8a26;"[""What's the name of the cave system""]";What's the name of the cave system;1
5ad35897604f3c001a3fde33;['Who discovered an acid reaction?'];Who discovered an acid reaction?;0
57265bb95951b619008f707f;['What term described the method used to regulate common practice and or order?'];What term described the method used to regulate common practice and or order?;1
5a8487e87cf838001a46a8d6;['What did Tom Delay succeed Boehner as in 2010?'];What did Tom Delay succeed Boehner as in 2010?;0
5725e5ce38643c19005ace52;['Which room is named for visit of Tsar Nicolas I of Russia?'];Which room is named for visit of Tsar Nicolas I of Russia?;1
5a2e12e1f28ef0001a526763;['Who made regulations that phones must not be in airplane mode, with mobile service enabled and bars displayed?'];Who made regulations that phones must not be in airplane mode, with mobile service enabled and bars displayed?;0
5731d2a9e99e3014001e6303;['Where is Egypt planning to build is first nuclear power plant?'];Where is Egypt planning to build is first nuclear power plant?;1
5ad24de0d7d075001a428c2b;['What did many Benedictines take part in?'];What did many Benedictines take part in?;0
570d3e82fed7b91900d45d83;['What showed that aircraft could be a significant contribution to the battlefield?'];What showed that aircraft could be a significant contribution to the battlefield?;1
5acece4032bba1001ae4b4b7;['How many European soldiers died as of March 2008 due to counterinsurgency?'];How many European soldiers died as of March 2008 due to counterinsurgency?;0
5a32fc4cbd0d7f001aef9549;['What group helps Socatel with telecommunications?'];What group helps Socatel with telecommunications?;0
5a57bbd9770dc0001aeefd26;"[""What church were demolished in the 1600's""]";What church were demolished in the 1600's;0
5ace3cc032bba1001ae49fd0;"[""Bertelsmann acquired Sony's 50% stake on what date?""]";Bertelsmann acquired Sony's 50% stake on what date?;0
573363724776f41900660997;['What did Nassim Nicholas Taleb warn about for years prior to the financial crisis of 2007?'];What did Nassim Nicholas Taleb warn about for years prior to the financial crisis of 2007?;1
571ae8d732177014007e9fd2;['Who came to Alexandria to confirm the choice?'];Who came to Alexandria to confirm the choice?;1
57269b7e708984140094cb83;['What strongly altered the power balances and perceptions of origin of power in the Mediterranean region?'];What strongly altered the power balances and perceptions of origin of power in the Mediterranean region?;1
572eda92dfa6aa1500f8d45b;['Do American Hispanics speak English in the home?'];Do American Hispanics speak English in the home?;1
56e7822000c9c71400d771e2;"[""In the autumn of 2014, how many people attended the University of Kansas's Medical Center?""]";In the autumn of 2014, how many people attended the University of Kansas's Medical Center?;1
5acfcb4c77cf76001a68603c;"[""What did the group meeting at Fauconnier's studio not want to focus on?""]";What did the group meeting at Fauconnier's studio not want to focus on?;0
56d134c2e7d4791d00901ff7;"[""What was the name of Apple's manufacturing company that was accused of overworking its employees?""]";What was the name of Apple's manufacturing company that was accused of overworking its employees?;1
5ad37514604f3c001a3fe2e1;['Who is the Chief Commander of the Canadian Armed Forces?'];Who is the Chief Commander of the Canadian Armed Forces?;0
5727fa593acd2414000df140;['Where do Hennessy Scholars typically reside?'];Where do Hennessy Scholars typically reside?;1
56d65e391c850414009470c7;['Who was supposed to inspect building to see if they met national standards?'];Who was supposed to inspect building to see if they met national standards?;1
57102438b654c5140001f851;['In the Missouri of 1919, who handed out passes to witness executions?'];In the Missouri of 1919, who handed out passes to witness executions?;1
56db205be7c41114004b4dc0;['What is the name of the location where the relay ending event was canceled?'];What is the name of the location where the relay ending event was canceled?;1
5ad3b781604f3c001a3fee27;['Given the weakness of French forces at Louisbourg, what did Loudoun do?'];Given the weakness of French forces at Louisbourg, what did Loudoun do?;0
56bfb789a10cfb140055126f;['What kind of music does Beyonce do?'];What kind of music does Beyonce do?;1
5706abba75f01819005e7d00;['what was one of the earliest Detroit techno hits?'];what was one of the earliest Detroit techno hits?;1
57313fb0497a881900248ce1;['How are LEDs similar to other diodes?'];How are LEDs similar to other diodes?;1
56cff221234ae51400d9c140;"[""Which one of the world's largest chocolate makers is stationed in Manhattan?""]";Which one of the world's largest chocolate makers is stationed in Manhattan?;1
57278ecf708984140094e0d0;['What do mountainous regions have that make their ecosystems particularly fragile?'];What do mountainous regions have that make their ecosystems particularly fragile?;1
56e10ac2cd28a01900c674bd;['What is the purpose of the geostationary orbit satellites in the BeiDou-2 system?'];What is the purpose of the geostationary orbit satellites in the BeiDou-2 system?;1
570c2c52ec8fbc190045bd22;['How long did Bulger remain at large?'];How long did Bulger remain at large?;1
5727a7f84b864d19001639a2;['How many students does North Carolina State University enroll?'];How many students does North Carolina State University enroll?;1
572b6affbe1ee31400cb8379;['Which privately owned medical facility opened in 2016?'];Which privately owned medical facility opened in 2016?;1
56db0a87e7c41114004b4cb4;['What people in Turkey protested for their people living in China?'];What people in Turkey protested for their people living in China?;1
5ad40c62604f3c001a400067;"[""Where in Central Asia didn't the Han Chinese move?""]";Where in Central Asia didn't the Han Chinese move?;0
56e0689b231d4119001ac0be;['On average, how much lower are the temperatures in the central areas in celsius?'];On average, how much lower are the temperatures in the central areas in celsius?;1
5a7fcf048f0597001ac000d3;['How long did it take for scientists to discover symbiosis?'];How long did it take for scientists to discover symbiosis?;0
570b1e4aec8fbc190045b83d;['What is a common use of conferencing technology?'];What is a common use of conferencing technology?;1
5728b8862ca10214002da658;['What ruler opposed the British use of permits and ended up at war?'];What ruler opposed the British use of permits and ended up at war?;1
5ad0c1be645df0001a2d01e4;['What country was being led by an Emperor in 1950?'];What country was being led by an Emperor in 1950?;0
56e06851231d4119001ac0b5;['The Sami tongue also has what?'];The Sami tongue also has what?;1
5acd3de307355d001abf39fb;['Which societies replace foraging with horticulture and/or keeping animals?'];Which societies replace foraging with horticulture and/or keeping animals?;0
57313428e6313a140071cd17;"[""Why were outbreaks of measles and smallpox able to so easily decimate the Taínos' population?""]";Why were outbreaks of measles and smallpox able to so easily decimate the Taínos' population?;1
5ad3f96e604f3c001a3ffac7;['How was Charles Brooks, Jr. freed?'];How was Charles Brooks, Jr. freed?;0
5a8dd80bdf8bba001a0f9c89;['Where did Feynman code his diagrams?'];Where did Feynman code his diagrams?;0
56e963a699e8941900975f8b;['How many primary classes were there?'];How many primary classes were there?;1
5acfb49677cf76001a685995;['What can consumption of normal zinc cause?'];What can consumption of normal zinc cause?;0
5a81fbf231013a001a335043;['What are harmonic analyses studied using?'];What are harmonic analyses studied using?;0
5727e36dff5b5019007d97ac;['Where did Baptist missionaries take an active role in the anti-slavery movement?'];Where did Baptist missionaries take an active role in the anti-slavery movement?;1
570b6365ec8fbc190045b9c2;['in a cattle round up, what did ranchers do to the new calves?'];in a cattle round up, what did ranchers do to the new calves?;1
5ad36f0d604f3c001a3fe224;['In what year did Nicolae Ceausescu become the communist dictator of Romania?'];In what year did Nicolae Ceausescu become the communist dictator of Romania?;0
5731213da5e9cc1400cdbc5e;['Who was the last Qing emperor?'];Who was the last Qing emperor?;1
56db2b7fe7c41114004b4e8f;['How many police officers were part of the security operative?'];How many police officers were part of the security operative?;1
572a45ddaf94a219006aa91d;['In what century did the first Osman I organized military unit form?'];In what century did the first Osman I organized military unit form?;1
5ad3ca12604f3c001a3ff0ca;['When did Lewis Carroll Dodgson visit the islands?'];When did Lewis Carroll Dodgson visit the islands?;0
570d3468b3d812140066d544;['When has Toyota said it will close its Victoria plant?'];When has Toyota said it will close its Victoria plant?;1
5727b5944b864d1900163afa;"[""In 2012, what was Switzerland's world ranking for life expectancy in 2012?""]";In 2012, what was Switzerland's world ranking for life expectancy in 2012?;1
5728d0ed2ca10214002da896;['Along with some creationists, Popper believed that evolution must have what quality to its progress?'];Along with some creationists, Popper believed that evolution must have what quality to its progress?;1
5a1f6f6654a786001a36b2c0;"[""For how long has Germany offered VRS services since the 2000's?""]";For how long has Germany offered VRS services since the 2000's?;0
571a49de4faf5e1900b8a94b;['Photosynthesis uses which energy to for oxygen from water?'];Photosynthesis uses which energy to for oxygen from water?;1
572a6d8a7a1753140016af3d;['When did Islamic law school begin?'];When did Islamic law school begin?;1
5ad4cfbe5b96ef001a10a152;['In what year did The Kidnapping of Edgardo Mortara book get published?'];In what year did The Kidnapping of Edgardo Mortara book get published?;0
5ad23219d7d075001a428751;['Which organization offers versions of the Quran in 60 languages?'];Which organization offers versions of the Quran in 60 languages?;0
57064d0675f01819005e7b25;['Where does Dr. Carlos Moore work?'];Where does Dr. Carlos Moore work?;1
5ad53e615b96ef001a10abdc;['What is a function solution an example of?'];What is a function solution an example of?;0
572e92b1cb0c0d14000f12db;['What was concluded to be the biggest threat to the listed species?'];What was concluded to be the biggest threat to the listed species?;1
57320e1ee17f3d1400422635;['Though the Plymouth Brethren do not have a denominational name, what name is generally used for them?'];Though the Plymouth Brethren do not have a denominational name, what name is generally used for them?;1
5a318122e4dcb1001abb2387;['Who was an influential Baptist of the 18th century and the primary leader of this movement?'];Who was an influential Baptist of the 18th century and the primary leader of this movement?;0
5a5e61eb5bc9f4001a75afa3;['Why did Pashupatas believe servitude of souls was necessary?'];Why did Pashupatas believe servitude of souls was necessary?;0
570d5c15fed7b91900d45f24;['What was the name of the famous telelgram?'];What was the name of the famous telelgram?;1
572676425951b619008f7359;['What illegal trade was the British East India Company involved in?'];What illegal trade was the British East India Company involved in?;1
5a665549846392001a1e1ad8;['What two women refused to commit perjury in the Book of Exodus?'];What two women refused to commit perjury in the Book of Exodus?;0
5ad171fd645df0001a2d1bd9;['What caused a spike in difficulties between settlers and indigenous peoples on the eastern plains after the Civil War?'];What caused a spike in difficulties between settlers and indigenous peoples on the eastern plains after the Civil War?;0
5a0c96fbf5590b0018dab489;['Commercial ventures are using handheld GPS and Google maps to undermine the indigenous tribes what?'];Commercial ventures are using handheld GPS and Google maps to undermine the indigenous tribes what?;0
573173d8497a881900248f0d;['What violation could result in stoning and was supported by 82% of Egyptian responders?'];What violation could result in stoning and was supported by 82% of Egyptian responders?;1
570f90975ab6b81900390f19;['What did Whitlam have in the House of Representatives?'];What did Whitlam have in the House of Representatives?;1
5ad26061d7d075001a428fd0;['Who speaks Costa Rican Creole?'];Who speaks Costa Rican Creole?;0
5ad27c2ed7d075001a429687;['What was the foundation for non-spirituality and non-church?'];What was the foundation for non-spirituality and non-church?;0
5727de2c4b864d1900163edf;"[""What kind of controversy has begun within school systems about Darwin's theory?""]";What kind of controversy has begun within school systems about Darwin's theory?;1
57298a8baf94a219006aa4ed;['What were the earliest organisms to produce sound?'];What were the earliest organisms to produce sound?;1
5ad232d0d7d075001a428776;['What was easy for Popper to cope with?'];What was easy for Popper to cope with?;0
56cdd21562d2951400fa68b2;['What was the intensity scaled at?'];What was the intensity scaled at?;1
57098302ed30961900e84251;['In what classification is a person who gives up their exclusive sense of self and defines him or herself only in terms of social engagement?'];In what classification is a person who gives up their exclusive sense of self and defines him or herself only in terms of social engagement?;1
5ad4c8cc5b96ef001a10a07d;['What is the average January high temperature in downtown San Diego?'];What is the average January high temperature in downtown San Diego?;0
572b459134ae481900dead73;['When was Dewey born?'];When was Dewey born?;1
5a665b56846392001a1e1b1f;['What do symbolic protests accomplish according to Julia Butterfly HIll?'];What do symbolic protests accomplish according to Julia Butterfly HIll?;0
572baff7f75d5e190021fe9e;['What year did New Haven finally integrated bike lanes to most of the city?'];What year did New Haven finally integrated bike lanes to most of the city?;1
572933aa3f37b319004780fa;['What is the vertex also known as?'];What is the vertex also known as?;1
570e65050b85d914000d7e8b;['How were early sacred texts offered?'];How were early sacred texts offered?;1
570c6099fed7b91900d45959;['Who was Isabella engaged to?'];Who was Isabella engaged to?;1
5a7b4b5d21c2de001afe9e7b;"[""How many ships did Greece's navy lose in the late 1970s?""]";How many ships did Greece's navy lose in the late 1970s?;0
5ad0d3fb645df0001a2d05be;['What percentage of people over age 49 have HIV?'];What percentage of people over age 49 have HIV?;0
572fad2cb2c2fd1400568318;['How does gas vesicles produced by Cyanobacteria help her to move in water?'];How does gas vesicles produced by Cyanobacteria help her to move in water?;1
5a7d1c3670df9f001a874fa3;['What genre does skeptical realities and alternative detective refer to?'];What genre does skeptical realities and alternative detective refer to?;0
5726b763708984140094ced3;['What was notable about the discovered vitamin A?'];What was notable about the discovered vitamin A?;1
56e02d07231d4119001abf82;['What is considered the start of the modern comics in Japan?'];What is considered the start of the modern comics in Japan?;1
57268c14dd62a815002e891f;['Which two countries experienced peasant uprisings?'];Which two countries experienced peasant uprisings?;1
5a82162231013a001a3351bd;['What is another name for syllable?'];What is another name for syllable?;0
5a65ddfcc2b11c001a425d81;['How many new infections of bacteria are reported per year?'];How many new infections of bacteria are reported per year?;0
5a7a3bd517ab25001a8a03de;['Which stateroom has a small bow as a feature of the facade?'];Which stateroom has a small bow as a feature of the facade?;0
56de4d9ecffd8e1900b4b7e5;['What are the university buildings still standing at the Banská Akadémia used for now?'];What are the university buildings still standing at the Banská Akadémia used for now?;1
5acfa94777cf76001a685795;['What war strenthened the monarchs position?'];What war strenthened the monarchs position?;0
5ace376a32bba1001ae49ed0;['Sony and Michael Jordan formed a joint venture in what year?'];Sony and Michael Jordan formed a joint venture in what year?;0
5a42d0914a4859001aac733f;['What asymmetric phenomena are common in quantum mechanics?'];What asymmetric phenomena are common in quantum mechanics?;0
5725cd01ec44d21400f3d5c8;['In which division was Arsenal ranked by the start of WWI?'];In which division was Arsenal ranked by the start of WWI?;1
57307298396df9190009610c;['When was the Charlottetown Accord signed?'];When was the Charlottetown Accord signed?;1
5726c86bf1498d1400e8eb1f;['How many analog telephone lines were being used on Norfolk Island, as of 2004?'];How many analog telephone lines were being used on Norfolk Island, as of 2004?;1
56cc0f056d243a140015ee84;['What anniversary was the July Revolution that Sand and Chopin were present at a dress rehearsal for?'];What anniversary was the July Revolution that Sand and Chopin were present at a dress rehearsal for?;1
56d96a31dc89441400fdb421;['Where was Bedi retired from?'];Where was Bedi retired from?;1
56d0f8a117492d1400aab6b0;['Which years was Kanye West mentioned in Time Magazine?'];Which years was Kanye West mentioned in Time Magazine?;1
5728e91a4b864d1900165077;['What wood product was produced primarily in Myanmar during British rule ?'];What wood product was produced primarily in Myanmar during British rule ?;1
56db2c52e7c41114004b4e9d;['When did the judges use their save this season?'];When did the judges use their save this season?;1
56bfa087a10cfb14005511d9;['When did Beyonce have her first child?'];When did Beyonce have her first child?;1
572e86c7c246551400ce42d3;['What makes Neptune blue?'];What makes Neptune blue?;1
5ad143f8645df0001a2d1478;"['When was the centrality of the ""separation"" concept to the Religion Clauses of the Constitution not made explicit?']";"When was the centrality of the ""separation"" concept to the Religion Clauses of the Constitution not made explicit?";0
5731f9fa0fdd8d15006c66a9;['What action was not to be sought by state diviners?'];What action was not to be sought by state diviners?;1
57261c1f38643c19005ad010;['What did the MFA put quotas on?'];What did the MFA put quotas on?;1
5719da2d4faf5e1900b8a829;['What caused bad press during the conference protests in Seattle?'];What caused bad press during the conference protests in Seattle?;1
5727ef71ff5b5019007d98cf;['How many graduate and professional programs are offered by Northwestern?'];How many graduate and professional programs are offered by Northwestern?;1
572a0efb3f37b31900478679;['Which agreement was signed in 1954 by writers, linguists, and literary critics?'];Which agreement was signed in 1954 by writers, linguists, and literary critics?;1
5a8c8e7dfd22b3001a8d8ad5;['What is no longer considered database storage?'];What is no longer considered database storage?;0
5acfc7b977cf76001a685f26;['From what years did Low Cubism take place?'];From what years did Low Cubism take place?;0
570c5532b3d812140066d12d;['Who is the record holder for most trophy wins as coach of Barcelona?'];Who is the record holder for most trophy wins as coach of Barcelona?;1
5ad4978fba00c4001a268cd9;['What requirements do Microsoft uncertified devices have?'];What requirements do Microsoft uncertified devices have?;0
5727d747ff5b5019007d96af;"[""To whom is the rule of law important to in China's trade deals?""]";To whom is the rule of law important to in China's trade deals?;1
56dfa0414a1a83140091ebad;['How many children did Bell and Mabel have?'];How many children did Bell and Mabel have?;1
572973f76aef051400154f0b;['What are the specific divisors of all even numbers larger than 2?'];What are the specific divisors of all even numbers larger than 2?;1
5729a1066aef051400155052;['What insect feeds on aphids?'];What insect feeds on aphids?;1
57266f21708984140094c5d2;['Was the Maratha Empire ended quick or gradual?'];Was the Maratha Empire ended quick or gradual?;1
5725bfc338643c19005acc4f;['Who was the Admiral of the German pocket ship?'];Who was the Admiral of the German pocket ship?;1
5731710105b4da19006bd188;['On what date were the members of the RCC announced?'];On what date were the members of the RCC announced?;1
5ad265d2d7d075001a4291c7;['How is registered property held in informal form?'];How is registered property held in informal form?;0
56e88fc799e8941900975e89;['What subtitles are included in the movies?'];What subtitles are included in the movies?;1
5728cd672ca10214002da828;['What group wanted to use violent means to over throw the British rule?'];What group wanted to use violent means to over throw the British rule?;1
5ad02cf577cf76001a686cdb;['How many non-Muslim empires have used imperialism?'];How many non-Muslim empires have used imperialism?;0
