Token	POS-Tag	OOV	Id	Origem	Classe	Perturbada	Index	__next__	Granularidade	Tipo_Texto	Sentença
definir	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	259	0	0	O que é necessário apresentar para definir a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	260	0	0	O que é necessário apresentar para definir a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	261	0	0	O que é necessário apresentar para definir a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	262	0	0	O que é necessário apresentar para definir a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	263	0	0	O que é necessário apresentar para definir a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	264	0	0	O que é necessário apresentar para definir a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	265	0	0	O que é necessário apresentar para definir a participação em um evento ?
O que é necessário apresentar para definir a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_17	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para definir a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	267	0	0	O que é necessário apresentar para negociar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	268	0	0	O que é necessário apresentar para negociar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	269	0	0	O que é necessário apresentar para negociar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	270	0	0	O que é necessário apresentar para negociar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	271	0	0	O que é necessário apresentar para negociar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	272	0	0	O que é necessário apresentar para negociar a participação em um evento ?
negociar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	273	0	0	O que é necessário apresentar para negociar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	274	0	0	O que é necessário apresentar para negociar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	275	0	0	O que é necessário apresentar para negociar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	276	0	0	O que é necessário apresentar para negociar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	277	0	0	O que é necessário apresentar para negociar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	278	0	0	O que é necessário apresentar para negociar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	279	0	0	O que é necessário apresentar para negociar a participação em um evento ?
O que é necessário apresentar para negociar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_18	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para negociar a participação em um evento ?
O	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	0	281	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
que	PRON	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	1	282	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
é	AUX	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	2	283	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
necessário	ADJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	3	284	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
apresentar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	4	285	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
para	SCONJ	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	5	286	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
avaliar	VERB	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	1	6	287	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
a	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	7	288	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
participação	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	8	289	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
em	ADP	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	9	290	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
um	DET	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	10	291	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
evento	NOUN	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	11	292	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
?	PUNCT	0	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	0	12	293	0	0	O que é necessário apresentar para avaliar a participação em um evento ?
O que é necessário apresentar para avaliar a participação em um evento ?	['PRON', 'PRON', 'AUX', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	ecefc6cb3cc44bef8c606567e8ae756b_pert_19	ecefc6cb3cc44bef8c606567e8ae756b	0	-1	-1		1	2	O que é necessário apresentar para avaliar a participação em um evento ?
